created_at,id_str,full_text,lang,username
Tue Dec 05 04:11:15 +0000 2023,1.73189E+18,@tvOneNews Klu anies pakai buzer ada g dianggrkn dlm apbd dki tp dinegara konoha buzernya dibiayai dr apbn,in,Fefnitanjungpu1
Mon Dec 04 14:32:45 +0000 2023,1.73168E+18,@tvOneNews Sekelas @tvOneNews mengambil kutipan dari akun bot..udh ngk ada bahan lagi?tapi owner mnta bahan ya.. Sampah,in,Diimanasaja
Mon Dec 04 15:30:30 +0000 2023,1.7317E+18,@tvOneNews Yg dimaksud pak anies itu buzzer bayaran  tp klo buzzer sukarela tanpa pamrih pasti banyak ,in,Muhamma05788151
Tue Dec 05 00:02:25 +0000 2023,1.73183E+18,@tvOneNews Anies Ga ada buzzerrp...yg ada pendukung yg memberikan dukungan di sosmed  yg memberikan pembelaan kala difitnah..dan itu tanpa Rp...alias organik,in,Muhamma77809016
Mon Dec 04 13:20:47 +0000 2023,1.73166E+18,@tvOneNews Buzzer iklas saking banyaknya buat  p anis,in,Ngatikwongcilik
Mon Dec 04 15:32:54 +0000 2023,1.7317E+18,@tvOneNews Sans.. Ya emang ada..ribuan!  Tapi hampir semua adalah buzzer organik mandiri yang non profit  militan  ga pake cuan-cuanan.. Mereka bergerak bukan karena duit  tapi di drive atas kesadaran bahwa mereka pengen perubahan.. titik!,in,TrustedSurgeon
Mon Dec 04 23:45:06 +0000 2023,1.73182E+18,@tvOneNews Kalau saya meragukan @tvOneNews netral dalam pemberitaan pilpres,in,mharywa
Tue Dec 05 06:58:52 +0000 2023,1.73193E+18,@tvOneNews menurut gue sih ini lebih ke promosi akun yg di sebut tv one saja .,in,siremateul01
Tue Dec 05 04:28:30 +0000 2023,1.73189E+18,@tvOneNews Anies kapan pernah jujur 🤔🤣🤣,in,WellySusan78240
Tue Dec 05 01:05:18 +0000 2023,1.73184E+18,@tvOneNews Bedanya buzeRp (bayarann)  sama sekarelawan pendukung yg sengaja membantu melawan serangan buzerp yg mainnya kotor dengan fitnah tanpa data valid.,in,missamiyaa
Mon Dec 04 14:23:05 +0000 2023,1.73168E+18,@tvOneNews Bukan buzzerp kalii tapi relawan,in,rieztinacubby
Tue Dec 05 08:34:25 +0000 2023,1.73196E+18,@tvOneNews Sekelas TV One loh ini 😂 jadi teringat almas sang pembuat sejarah,in,kimiikimochi
Mon Dec 04 23:48:00 +0000 2023,1.73182E+18,"@tvOneNews Kula namung pasukan PencetJempol"" kalihan komen tipis2.senes buzzeRP  napa malih robot2 penggembira.asli seking tlatah jawa""",in,Suprayi71269194
Tue Dec 05 00:58:21 +0000 2023,1.73184E+18,@tvOneNews Kami bukan buzzer tapi kami simpatisan  bukan buzzer rp yg dapat miliaran demi menjual kata2 walau itu berupa fitnah.,in,mamat3227963497
Mon Dec 04 23:29:29 +0000 2023,1.73182E+18,@tvOneNews Saya lebih percaya AN1ES daripada hasutan PSI dan gerombolan BuzzeRp partai merah lainnya  yg rakus kekuasaan,in,OpickTaufi777
Tue Dec 05 01:06:54 +0000 2023,1.73184E+18,@tvOneNews Lu kali Buzzer juga min...,in,deniareef
Mon Dec 04 23:38:07 +0000 2023,1.73182E+18,@tvOneNews Itu simpastisan bukan buzer..,in,sudiana009
Tue Dec 05 05:01:35 +0000 2023,1.7319E+18,@tvOneNews Pak Anies gak pake buzzer bayaran  orang juga rela jadi jubir beliau  kalau mau framing jatuhkan gak gtu juga kali caranya  dasar MEDIA SAMPAH,in,mahendra_eny
Tue Dec 05 09:24:31 +0000 2023,1.73197E+18,@tvOneNews TV One berubah jadi buzzer sekarang mana @karniilyas .....jangan2 kena Asam Sulfat bang Karni ini...awokwokwokwok...,in,rosli4472
Tue Dec 05 01:58:10 +0000 2023,1.73186E+18,@tvOneNews Mungkin fans nya AMIN  Ya wajarlah yg penting Tak minta Nasi Bungkus 👌🙏,in,iwanRid80364802
Mon Dec 04 23:12:29 +0000 2023,1.73181E+18,@tvOneNews Pendukung Anies bergerak atas kehendak sendiri bukan instruksi Anies bukan permintaan Anies.,in,HendZiddane
Tue Dec 05 05:08:51 +0000 2023,1.7319E+18,@tvOneNews Mantap...🤣🤣🤣,in,dadayaix
Tue Dec 05 08:18:53 +0000 2023,1.73195E+18,@tvOneNews Si tukang merangkai kata2     chuaaaaks,in,Ratu0204
Mon Dec 04 12:09:10 +0000 2023,1.73165E+18,@tvOneNews Berita kayak gini sampek diangkat sama tvone. Maklum kan kubu sebelah  mwmbuat opini.,in,ochimmuhammad
Mon Dec 04 23:49:54 +0000 2023,1.73182E+18,@tvOneNews Buzzer free positif yg ingin segera ada perubahan..AMiN 👍,in,Haryjaloe
Tue Dec 05 22:40:20 +0000 2023,1.73217E+18,@tvOneNews Dia tak pakai tenaga buzzer memang tapi dia memanfaatkan pem-bisik yang menyesatkan,in,SUKASUGA
Mon Dec 04 17:28:03 +0000 2023,1.73173E+18,@tvOneNews Simpatisan anies hatinya tergerak sendiri ingin memenangkan anies. Jangan di sia siakan org cerdas berakhlak banyak gagasan seperti anies. Lebih tepatnya beliau sangat layak sebagai pemimpin,in,daristahasan
Mon Dec 04 23:04:31 +0000 2023,1.73181E+18,@tvOneNews Capres paling pinter n paling suci mana mau pake buzzer  ye kaaan..wkkk pendukungnya aja sadis n brutal paling bener sendiri nyerang paslon lain,in,Mahda1449237
Mon Dec 04 23:24:48 +0000 2023,1.73182E+18,@tvOneNews Ini @tvOneNews  sdh jadi buzzer rezim  waspadalah waspadalah.,in,YounsDw
Mon Dec 04 14:17:58 +0000 2023,1.73168E+18,@tvOneNews Emg Beliow tidak menggunakan buzer tapi kami pendukung nya yg inisiatif,in,elektro_yusuf
Tue Dec 05 09:11:31 +0000 2023,1.73196E+18,@tvOneNews Mereka simpatisan tdk dibayar selalu siap membela Pak Anies  kalau buzzer mah berbayar🤣🤪🤭,in,AdhiRyansah
Mon Dec 04 18:00:08 +0000 2023,1.73174E+18,"@tvOneNews Saya sering mencounter orang2 yang mbuly air dimasukan dalam tanah"".  kebanyakan mereka memang korban framing   yg tidak tahu apa itu sumur resapan.""",in,djhon_max
Mon Dec 04 12:31:37 +0000 2023,1.73165E+18,@tvOneNews Buzzer dibayar   klo ini simpatisan ..... ndak perlu bayaran   suka rela membela anis yg sering diserang buzzer2 bayaran .....,in,heruyus65412
Tue Dec 05 06:48:50 +0000 2023,1.73193E+18,@tvOneNews WArga net baru netes min.. https://t.co/AmBz8lhB0z,in,oryazzam
Tue Dec 05 06:52:49 +0000 2023,1.73193E+18,@tvOneNews TvOne memang beda https://t.co/Z74M5SUhRq,in,NurFadi20919925
Mon Dec 04 14:09:15 +0000 2023,1.73168E+18,@tvOneNews Mimin nge hoax   masuk ke kerak neraka,in,muslich_n
Mon Dec 04 13:19:57 +0000 2023,1.73166E+18,@tvOneNews Seperti gw..gw warga biasa yang punya akal sehat tp disangka buzzer..,in,Luthfitidar
Tue Dec 05 00:31:24 +0000 2023,1.73183E+18,@tvOneNews Saya bukan buzzer  tp saya simpatisan.,in,kecer49
Mon Dec 04 18:45:04 +0000 2023,1.73175E+18,@tvOneNews Pantas ilc pa Karni Ngak di tv one lagi,in,ORohman
Mon Dec 04 14:37:29 +0000 2023,1.73168E+18,@tvOneNews Gue bukan buzzer  gue fans Pak Anies sejak di pilkada. Masbulo,in,BintangKec1L
Tue Dec 05 00:52:28 +0000 2023,1.73184E+18,@tvOneNews Benar  Anies tdk punya Buzzer  yg dia punya hanyalah pengagum yg ada secara organik tanpa dibayar!,in,DedyPitopang
Mon Dec 04 13:16:42 +0000 2023,1.73166E+18,@tvOneNews Bukan buzzerRp tapi simpatisan,in,abdil82236106
Tue Dec 05 03:54:08 +0000 2023,1.73188E+18,@tvOneNews Mungkin Buzzer yang Murni membela Pa Anies ( bukan karena di bayar ) dari fitnah buzzer berbayar ; Dan buzzer yang murni ingin perubahan Kalo itu emang banyak saya Salah Satunya,in,althaffirdaus1
Mon Dec 04 12:44:54 +0000 2023,1.73166E+18,@tvOneNews Yg gk berbayar mungkin,in,ly_Nadzka
Mon Dec 04 15:57:40 +0000 2023,1.7317E+18,@tvOneNews TVOne news jgn asal ngomong memang betul pk anis gak punya buzzer yg bertebaran di medsos itu dari para relawan tanpa bayaran sehingga mengalahkan buzzerp yg sdh dibayar .,in,zakariasulaim14
Mon Dec 04 14:47:32 +0000 2023,1.73169E+18,@tvOneNews Mungkin yg meragukan adalah yg terbiasa menggunakan buzzer berbayar  yg gw lihat anies pendukungnya lebih buzzer generic.,in,Iriawadi
Mon Dec 04 23:40:24 +0000 2023,1.73182E+18,@tvOneNews Terus aja cari bahan buat menjatuhkan pak Anis  pak Anis ttp di hati 😝 AMIN ☝️ Jgn lupa asam sulfat juga di up ya berita nya. Harus nya elit2 partai malu rakyat di suguhkan pilihan 🥥. Ngga bs bedain asam sulfat &amp; asam folat. Memalukan partai2 yg mengusung nya 🤣🤣,in,nisabalqish21
Tue Dec 05 04:30:40 +0000 2023,1.73189E+18,@tvOneNews Secara resmi memang tidak ada  tapi pendukung die hard-nya banyak dan ini untuk semua pasangan capres.,in,BangUcupTea
Mon Dec 04 15:47:16 +0000 2023,1.7317E+18,@tvOneNews Buzer anies paling banyak makanya klo poling selalu menang😅😅😅😅,in,holderdiamond_
Mon Dec 04 17:26:28 +0000 2023,1.73173E+18,@tvOneNews Buzzer Anies itu simpatisan dan relawan yang gak dibayar. Karena orang baik tidak boleh dibiarkan berjuang sendiri.  Kita hanya ingin Indonesia yang lebih baik.,in,RanDNgrh
Mon Dec 04 15:31:20 +0000 2023,1.7317E+18,@tvOneNews Menggunakan itu maksudnya sengaja membayar atau meminta bantuan. Kalau pendukungnya atau pihak lain yg suka rela tanpa diminta beliau itu bukan konteks menggunakan yang beliau katakan. Bahkan akun2 yang saat itu bagian dari pemerintahan beliau  bukan pihak exsternal yg dibayar.,in,kangronee
Mon Dec 04 12:01:45 +0000 2023,1.73164E+18,@tvOneNews Debat capres dan cawapres jgn pke kisi2 biar nanti ada yg mencret2,in,EnasRonnie
Mon Dec 04 12:24:16 +0000 2023,1.73165E+18,@tvOneNews Walaaah media mainstreem koyo ngene...TVone..patut gantungkan selangit ada sprindik ya😀,in,iriani21661
Tue Dec 05 01:26:22 +0000 2023,1.73185E+18,@tvOneNews Pendukung .tidak sama seperti buzzer. KL buzzer menjilat dan memoles tidak sesuai dengan kenyataan...,in,soni_akun_kedua
Tue Dec 05 03:05:19 +0000 2023,1.73187E+18,@tvOneNews Saya salah satunya buzzer beliau tanpa di byr kuota apalagi uang..  tp Krn akal sehat 💪💪😄,in,Wajiluby80
Tue Dec 05 04:55:42 +0000 2023,1.7319E+18,@tvOneNews Jangan bohong loh 🤣,in,elinotes_com
Tue Dec 05 23:14:23 +0000 2023,1.73218E+18,@tvOneNews Bukan berbayar tapi sukarelawan bin simpatisan  tak akan terbayarkan.,in,mamihpia
Tue Dec 05 01:29:56 +0000 2023,1.73185E+18,@tvOneNews Yg ngomong pendukung paslon lain  ya wajar kalimatnya menjelek2an.,in,anwar_duran
Tue Dec 05 09:21:44 +0000 2023,1.73197E+18,@tvOneNews gua bukan buzzer  tapi sering terlihat seperti buzzer wkwk,in,cubakboy
Mon Dec 04 14:45:24 +0000 2023,1.73169E+18,@tvOneNews Dia punya buzzer...tapi buzzer sukarela gak dibayar  beda sama ono...!!,in,aroriz2
Tue Dec 05 12:56:22 +0000 2023,1.73202E+18,@tvOneNews Bedakan buzzer dgn pengemar yg ikhlas.. tp banyak..,in,msyuono
Tue Dec 05 04:36:41 +0000 2023,1.7319E+18,@tvOneNews Semua pendukung Anies adalah buzzer nya  tanpa bayaran. Tidak seperti tetangga sebelah yg full bayar. Kami kerja cerdas dan ikhlas Bro Sis. Yg penting Indonesia hrs berubah,in,Pembasmi_Zionis
Tue Dec 05 05:08:29 +0000 2023,1.7319E+18,@tvOneNews Gila tv one sumbernya cilet2 parah,in,JUNID81
Mon Dec 04 13:38:59 +0000 2023,1.73167E+18,@tvOneNews buzzer sama relawan beda ya.. ?? Buzzer berbayar  relawan suka rela dan gw yakin anies jujur. dia uang dr mana bayar buzzer  baliho aja hasil swadaya masyarakat,in,Ki_Priok
Mon Dec 04 13:13:40 +0000 2023,1.73166E+18,@tvOneNews Inilah  gagal paham…. gak bisa bedakan antara buzzer sama simpatisan… 😅,in,pikkiaziz
Tue Dec 05 01:09:58 +0000 2023,1.73184E+18,@tvOneNews Aku bukan buzzer tp akunku emg mini sampe dikira buzzer 😂😂😂,in,wisleystar5574
Tue Dec 05 03:10:42 +0000 2023,1.73187E+18,@tvOneNews Tepatnya simpatisan..yg.tdk membabi buta melakukan pembenaran walaupun itu salah......🤣🤣🤣,in,elybengk
Tue Dec 05 07:06:44 +0000 2023,1.73193E+18,@tvOneNews Buzzee yang dibayar mungkin kaga ada... Tapi buzzer partisipan/sukarela jelas ada.,in,faayll
Tue Dec 05 00:59:19 +0000 2023,1.73184E+18,@tvOneNews Karena tak merasa membayar  tapi sangat menikmati  ciri khas teman kos ku.....,in,antona82
Mon Dec 04 15:22:15 +0000 2023,1.7317E+18,@tvOneNews Pak Anies tak perlu buzzer palagi harus mengeluarkan uang untuk itu..... Rakyat yg mencintai nya semua jadj buzzer,in,CouyouSpesial
Mon Dec 04 11:58:49 +0000 2023,1.73164E+18,@tvOneNews Kalo buzzer simpatisan banyak  kalo buzzeRp ga ada,in,irwanonano
Tue Dec 05 06:23:47 +0000 2023,1.73192E+18,@tvOneNews Buzer di twetter yang merajai Anies dasar pembohong,in,Sukisno98980155
Tue Dec 05 00:47:05 +0000 2023,1.73184E+18,@tvOneNews Mungkin beliau ndak tau krna beliau memang g mau spt itu tapi anak buahnya yg suka rela jadi buzzer kan beliau belum tntu tau,in,baby_bunnyJK
Mon Dec 04 14:12:45 +0000 2023,1.73168E+18,@tvOneNews Beda la buzzerrp dengan simpatisan 🤣.,in,AlRob1179
Mon Dec 04 23:57:04 +0000 2023,1.73182E+18,@tvOneNews Yg mempertanyakan Itu orang yang make jasa Iblis Buzzer,in,MilanGariskeras
Tue Dec 05 01:21:19 +0000 2023,1.73185E+18,@tvOneNews tp pemodalnya yg memakai buzzer.,in,jawara2222222
Tue Dec 05 01:54:26 +0000 2023,1.73185E+18,@tvOneNews Mulai framing jahat ni media mainstream  secara mati2an bela samohung yg notebene media ini masih satu kubu 🤬😡,in,Achmadsauky
Tue Dec 05 08:35:56 +0000 2023,1.73196E+18,@tvOneNews Abu Janda buzzer siapa ya,in,BobbyBogor
Tue Dec 05 04:01:17 +0000 2023,1.73189E+18,@tvOneNews Itu relawan,in,Agusran86865484
Tue Dec 05 04:22:49 +0000 2023,1.73189E+18,@tvOneNews Buzzer pak Anies vs Buzzer Aniesphobia itu... Mirip dgn Buzzer Pro Palestine vs Buzzer Pro israel..,en,FBagasspol
Tue Dec 05 04:36:13 +0000 2023,1.7319E+18,@tvOneNews Buzzer nya lebih militan,in,apranow
Mon Dec 04 11:56:31 +0000 2023,1.73164E+18,@tvOneNews Raja polling di medsos itu Pasangan  Anies Cak Imin...,in,HendyKerist
Tue Dec 05 01:33:19 +0000 2023,1.73185E+18,@tvOneNews Kami bukan buzerRp  tp kami relawan dan simpatisan yg mengaungkan kebenaran melalui medsos hasil kerja dan karya Anies Baswedan selama menjadi gubernur DKI sampai sekarang.,in,A121FNH
Mon Dec 04 15:14:33 +0000 2023,1.73169E+18,@tvOneNews Pak anis gx punya buzer  tapi punya pendukung yang panitia dan ikhlas.. Contohnya saya.,in,AbdulLa51761654
Mon Dec 04 22:36:03 +0000 2023,1.7318E+18,@tvOneNews Ada perbedaan prinsipil antara buzzer dan buzzerrp,in,y_yumnan
Mon Dec 04 15:26:03 +0000 2023,1.7317E+18,@tvOneNews Netizen yang ragu itu adalah Buzeer dari Kubu lain 🤣.  Gw mah pendukung belakang layar kagak di gaji kagak di umpanim min  ada baik di share  salah diingatkan dan di share juga.. 🤣  Kagak kaya Ono ini tuh  di koordinir  di gaji  di target tweet apa mesti berapa 🤣🤣🤣,in,fathullahfathu2
Mon Dec 04 11:56:59 +0000 2023,1.73164E+18,@tvOneNews Kebanyak politikus akan mengucapkan apa saja demi memoles diri,in,GusDaAD
Mon Dec 04 14:56:30 +0000 2023,1.73169E+18,@tvOneNews Gua bukan robot...  Pendukung kebenaran  Pembela yg benar. Bukan pembela bayaran,in,DidingNurislam
Tue Dec 05 00:11:30 +0000 2023,1.73183E+18,@tvOneNews Lha... Diemnya Anies aja BOHONG apalagi Anies ngomong BOHONG KEBANGETAN.,in,karepkulah
Tue Dec 05 00:14:40 +0000 2023,1.73183E+18,@tvOneNews Buzzer tak ada  adanya simpatisan  loyalis  dan dari kader partai mungkin yg nyambi jadi buzzer sukarela tanpa bayaran. Itu wajar aja lah wong pakai paket data sendiri ko dan sukarela utk perubahan da  perbaikan DKI JAKARTA waktu itu 👉,in,Hasan06108822
Tue Dec 05 01:56:01 +0000 2023,1.73185E+18,@tvOneNews Kalau pak ANIS dari Pilkada DKI  punya buzzer namun buzzer yg tidak di bayar dan buzzer yg tulus mengkounter buzzer berbayar yg menyerang beliau dan skrg pin begitu,in,ladsah12027
Mon Dec 04 15:15:55 +0000 2023,1.73169E+18,@CNNIndonesia Janji bacot,in,digifeeder
Mon Dec 04 14:17:37 +0000 2023,1.73168E+18,@CNNIndonesia Maaf. Gak Percaya.,in,ekalalo
Mon Dec 04 10:09:47 +0000 2023,1.73162E+18,@CNNIndonesia Tidak masup akal  mending yg kiyowo   https://t.co/ecYW8p1inR,in,NyaiiBubu
Tue Dec 05 00:16:54 +0000 2023,1.73183E+18,@CNNIndonesia Jangan bilang menurunkan harga pangan mas anies  konsekuensinya berat...bisa menstabilkan harga dan menjamin ketersediaan barangnya dah bagus....kalau harga pangan diturunkan gimana nasip para petani dan nelayan?? kecuali berani menurunkan harga bibit  pupuk dan BBM....,in,mbahjhojho
Mon Dec 04 04:32:25 +0000 2023,1.73153E+18,@CNNIndonesia 100 hari turun. Stlh itu meroket naek lagi! Kalau org mengerti teori ekonomi pasti tau kenapa harga2 naek atau turun.,in,anton_sukisno
Mon Dec 04 10:48:34 +0000 2023,1.73163E+18,@CNNIndonesia Terbukti di jakarta  semenjak kepemimpinan beliau harga pangan di pasar induk jakarta stabil  walaupun naik pun naiknya ga terlalu ekstrem.  ketika harga pangan di nasional naik  pemprov jakarta mengadakan bazar sembako murah untuk yg ber KTP jakarta  dan itu bukan janji.,in,ccosrr
Mon Dec 04 09:39:55 +0000 2023,1.73161E+18,@CNNIndonesia Alhamdulillah  tdk mungkin tidak bisa ditepati teringat janji2nya di dki 86% ditepati daripada era jokohok hanya 42% yg lain ngibul janjikan setelah jd presiden ternyata janjinya turun lagi ke 35% doang,in,maudyrasma
Mon Dec 04 08:58:47 +0000 2023,1.7316E+18,@CNNIndonesia Gw pendukungnya  kalo menang. 100 hari setelah dilantik gue tagih...,in,DedenFitri
Mon Dec 04 03:58:54 +0000 2023,1.73152E+18,@CNNIndonesia Dibanding capres yg laen. Gw lebih percaya yg 1 ini,in,lihatdariatas
Mon Dec 04 09:44:59 +0000 2023,1.73161E+18,@CNNIndonesia Teorinya oke … realitanya amsiong 😅,in,Lopea13
Mon Dec 04 04:43:24 +0000 2023,1.73153E+18,@CNNIndonesia 1. Turunkan harga pangan 2. Menyediakan pupuk murah untuk petani 3. Mengembalikan marwah KPK 4. Mengkaji IKN dan food estate  Empat program urgent yg mmg harus cepat dilakukan di awal2,in,deenalovemuse
Mon Dec 04 12:14:45 +0000 2023,1.73165E+18,@CNNIndonesia Percaya  soal dulu pernah diterapkan d JKT !!! Saat msh JD gubernur 👍 insyaallah pak Anies  emak2 pasti suka. .. klo hrg2 sembako dll turun soalnya makin harga2 naik pasti emak2 pening 👍,in,Medina_adha
Mon Dec 04 03:50:06 +0000 2023,1.73152E+18,@CNNIndonesia Lalu 101 Hari berikutnya merangkak naik kembali.,in,irasetiawan1970
Mon Dec 04 10:43:22 +0000 2023,1.73163E+18,@CNNIndonesia Semakin banyak janji  semakin banyak dingkari  sedikit janji sedikit pula yg diingkari. Mendingan gak banyak janji pak  kami masih belum lupa janji bapak waktu pilgub dki 2017.,in,icas66_jbi
Tue Dec 05 01:16:23 +0000 2023,1.73184E+18,"@CNNIndonesia Masak sih bapak melupakan hukum ekonomi Stok sedikit tp permintaan tinggi maka harga juga naik"" Masak gini aja g paham Contoh kasus skrng harga cabe knp mahal. Krn sudah masuk musin hujan  jd cabe pada busuk sebelum panen. Otomatis panen sedikit (stok).  Prmintaan tetap banyak.""",in,nyonomenyono
Mon Dec 04 09:29:05 +0000 2023,1.73161E+18,@CNNIndonesia Ga muluk2 pak @aniesbaswedan hulunya saja.. listrik sama bbm aja bisa turun pasti yg  lain dengan sendirinya akan mengikuti..,in,FilerRed
Mon Dec 04 10:40:27 +0000 2023,1.73162E+18,@CNNIndonesia Kita jadikan presiden saja .... Biar kita bisa tagih janjinya.... Percayalah yang ini nggak bakalan lari saat di tagih janjinya.... Kita sudah buktikan kemarin ( yang kangen di demo ngilang terus saat di tagih janjinya ),in,TamadaTadashi
Mon Dec 04 06:50:15 +0000 2023,1.73157E+18,@CNNIndonesia @msaid_didu Dengan apa pak? Impor apa subsidi?,in,Tarhadiocean
Mon Dec 04 05:27:48 +0000 2023,1.73155E+18,@CNNIndonesia Kalau berkaca dari kelangkaan minyak saat pemerintah intervensi pasar dan menetapkan HET  sebenarnya udah ada gambaran kalau di Indonesia ini menganut sistem pasar bebas. Walaupun ada beberapa orang yang bilang Indonesia memakai sistem pasar campuran,in,WahidMusz
Mon Dec 04 08:37:09 +0000 2023,1.73159E+18,@CNNIndonesia Tong kosong emang nyaring bunyi nya,in,eviokta961
Tue Dec 05 08:56:18 +0000 2023,1.73196E+18,@CNNIndonesia Semangat pasti bisa,in,trexzthe
Mon Dec 04 08:08:22 +0000 2023,1.73159E+18,@CNNIndonesia @WangChuShe AMIN,en,fadlilahakunke2
Mon Dec 04 15:21:43 +0000 2023,1.7317E+18,@CNNIndonesia 🇮🇩2024🤲,und,AbdulWahabAlBi2
Mon Dec 04 09:36:47 +0000 2023,1.73161E+18,@CNNIndonesia Janjijanji yg begini ini yg nda masuk akal tapi btl juga klu cuma kerjanya soal dia mau turun atau tdk yg penting usaha,in,patriotiku
Tue Dec 05 00:24:46 +0000 2023,1.73183E+18,@CNNIndonesia Semua capres pd sdh tdk waras dlm mmberikn jnji politik bicara ngawur yg sulit direalistis semua demi dpt suara utk trpilih. Hrga turun bgm Amerika sj bhkan dunia lgi krisis ad lgi gajih guru  cb Jkw dl bilng ekonomi meroket skrg jdnya ap? Penguatn kpk dll,in,eddusays
Tue Dec 05 02:45:42 +0000 2023,1.73187E+18,@CNNIndonesia Biasa menganggap enteng semua masalah.. Makin sip sih kalau gini2 terus 😂😂😂✌✌,in,njsusilo
Mon Dec 04 10:30:51 +0000 2023,1.73162E+18,@CNNIndonesia Setelah 100 hari naikin lagi? 😌,in,indomalet
Mon Dec 04 04:18:20 +0000 2023,1.73153E+18,@CNNIndonesia Solusi sebebarnya penurunan harga bahan pokok itu yg banyak orang tidak diperjuangkan  sebenarnya mau gaji naik 100% kaga ngefek karena gaji belum naik pun harga sembako udah over lap duluan betul ga @CNNIndonesia ?,in,samcoolza
Mon Dec 04 10:12:05 +0000 2023,1.73162E+18,@CNNIndonesia Jangan suka nggombal  Pak. Kemaren nggombal bensin gratis  sekarang ini. 🫣,in,delaSABADILLA
Tue Dec 05 01:41:55 +0000 2023,1.73185E+18,@CNNIndonesia Ini tuh padahal ada kaitannya sama climate change. Sebelum perang Ukraine-Rusia itu harga pangan juga udah naik..,in,rdtlco
Mon Dec 04 15:38:46 +0000 2023,1.7317E+18,@CNNIndonesia saya dukung kalo bapa menang  soal nya saya ga dukung bapa 🙏,in,mokaoyen
Tue Dec 05 11:42:44 +0000 2023,1.732E+18,@CNNIndonesia Ada baiknya jago lip service di imbangi dengan pengetahuan ekonomi wkwk @nanonanokeju,in,akusukadancoww
Mon Dec 04 13:13:35 +0000 2023,1.73166E+18,@CNNIndonesia Mari kita dukung Tapi jangan lupa untuk kritis ketika beliau menjabat di 2024 nanti agar mereka bisa evaluasi,in,yuzuningrat
Mon Dec 04 08:48:34 +0000 2023,1.7316E+18,@CNNIndonesia selama bukan pinokio yang berkata saya merasa lega 🤲,in,MajnunLegend
Tue Dec 05 02:11:11 +0000 2023,1.73186E+18,"@CNNIndonesia anjing emang judul beritanya. Yang dikerjakan dalam 100 hari pertama itu pembentukan tim khusus"" penurunan harga pangan  bukan dalam 100 hari turun. hadeh  banyak yg kegocek pula""",in,KyojuroSk
Mon Dec 04 21:32:43 +0000 2023,1.73179E+18,@CNNIndonesia Daripada menurunkan harga pangan yg ga ril itu gimana caranya uamgnya terbagi adil tengkulak sama petaninya dapet fair price.. ttp ada inflasi tp distribusi uangnya rata. lo nurunin harga pangan itu aneh.. inflasinya gmn? lu kan lulusan ekonomi univ bgus yak ms mikirnya gt,in,MartenKanginan
Mon Dec 04 11:15:46 +0000 2023,1.73163E+18,@CNNIndonesia si ahlul janji mulai beraksi  lariiii,in,ngawasduweip
Mon Dec 04 04:31:04 +0000 2023,1.73153E+18,@CNNIndonesia MasyaAllah...senang sekali kalo bisa terlaksana.,in,virgo_vod
Mon Dec 04 14:53:22 +0000 2023,1.73169E+18,@CNNIndonesia abis itu dinaikin 10x lipat setelah 100 hari kan pak😁🙏🏻🙌🏻,in,morenomaheswara
Tue Dec 05 03:55:09 +0000 2023,1.73188E+18,@CNNIndonesia Pemimpin terbaik yg selalu mengerti apa kebutuhan dan masalah yg dihadapi rakyatnya ... terima kasih pak solusi menurunkan harga pangan ini terbaik untuk rakyat ... makin mantap dukung AMIN .. 👍❤️,in,ikuy2230
Tue Dec 05 03:15:18 +0000 2023,1.73187E+18,@CNNIndonesia masuk di hari ke 101 dst  harga pangan dinaikkan kembali lah. masa kerugian di 100 hari awal ga dibayar di hari2 selanjutnya. MKMKMKMKMKMKMKMK...  tp  mudah2an kalah ya bang.,in,santogroho
Mon Dec 04 13:48:03 +0000 2023,1.73167E+18,@CNNIndonesia Mau bagaimana lagi anies sadar kalau janjinya terlalu realistis dan nggak populer dia bakal susah buat menang. Nggak papa janji dulu mau di tepati yah urusan belakanngan.,in,Qukoori
Tue Dec 05 01:42:42 +0000 2023,1.73185E+18,@CNNIndonesia https://t.co/L1yih9Us4Z,qme,Arselowono
Mon Dec 04 10:58:03 +0000 2023,1.73163E+18,@CNNIndonesia Harga itu ditentukan demand dan supply..terus kebijakan   Kebijakan ini yang perlu di jabarkan Anies..sampai saat ini semua kata perubahan seperti kentut yang tak ada rumus😂,in,DarmanHasudung1
Mon Dec 04 03:52:54 +0000 2023,1.73152E+18,@CNNIndonesia Dan setelah itu harganya naik g terkira..wkwkwkwkwk...,in,Khanis16
Mon Dec 04 13:30:51 +0000 2023,1.73167E+18,@CNNIndonesia Turun turun aja. Yg sengsara para petani  kalo harga murah. Dipikir juga dong,in,jauhari__
Mon Dec 04 17:11:56 +0000 2023,1.73172E+18,@CNNIndonesia Hari ke 101 dan selanjutnya balik ke harga awal  atau bisa lebih tinggi dari harga awal.  Mungkin loh ya  belum pasti.,in,bembengDeeL
Tue Dec 05 02:33:40 +0000 2023,1.73186E+18,@CNNIndonesia Kalau hanya nurunkan ga perlu nunggu 100 hari lah......tapi bagaimana produksi pangan bisa sepanjang tahun &amp; ga dipengaruhi musim.....pasti nanti stable kalau supply tercukupi.,in,garisgarislurus
Mon Dec 04 18:51:19 +0000 2023,1.73175E+18,@CNNIndonesia Maniss sekali kata2mu,in,azzher12
