,tanggal,tweet,username,tweet_url
89,Tue Dec 05 07:03:20 +0000 2023,Prabowo Jenguk Luhut di Singapura: Beliau Ingin Segera Bekerja - Halo Semarang https://t.co/uZc52gbQVu #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy,KasimS3654,https://twitter.com/KasimS3654/status/1731932247622930765
90,Tue Dec 05 07:03:19 +0000 2023,Prabowo Jenguk Luhut di Singapura: Beliau Ingin Segera Bekerja - Halo Semarang https://t.co/8hjJc4WJ7R #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy,NegarakuApa,https://twitter.com/NegarakuApa/status/1731932246217748931
91,Tue Dec 05 07:03:19 +0000 2023,Prabowo Jenguk Luhut di Singapura: Beliau Ingin Segera Bekerja - Halo Semarang https://t.co/wjRcAh9zFP #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy,mehuli_ginting,https://twitter.com/mehuli_ginting/status/1731932245253111977
92,Tue Dec 05 07:03:19 +0000 2023,"@anarisajuniarti Prabowo buka kampanye di Banten, silaturahmi ke rumah Ketua Kenadziran Kesultanan Banten. dekade08",Taandiniii_,https://twitter.com/Taandiniii_/status/1731932243650912729
93,Tue Dec 05 07:03:18 +0000 2023,"Sekretaris Tim Kampanye Nasional (TKN) Prabowo-Gibran, Nusron Wahid menyatakan pasangan calon nomor urut 2 Prabowo Subianto-Gibran Rakabuming siap melakoni depat dalam format apapun. #airlanggacenter AyahBowoGibran VisinyaJelas #RakyatSehatNegaraHebat CaciMaki DisenyuminAja https://t.co/P1ETiUstmj",masivinfo,https://twitter.com/masivinfo/status/1731932241578897910
94,Tue Dec 05 07:03:17 +0000 2023,"Menurut saya dr. Berlian Idris ini sangat gentle dibanding kader² PSI @psi_id seperti @adearmando61 @Uki23 yang dulunya jelas² mengecam Prabowo, eeh tiba² sekarang nyembah² Prabowo. Sungguh sangat munafik.  Salute utk dokter Berlian Idris 👍👍",BudiMario007,https://twitter.com/BudiMario007/status/1731932235094184343
95,Tue Dec 05 07:03:06 +0000 2023,"Selanjutnya, dari rumah duka pukul 08.06 WIB jenazah Doni diberangkatkan ke Mako Kopassus Cijantung. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",akuteguh5,https://twitter.com/akuteguh5/status/1731932188214690119
96,Tue Dec 05 07:03:05 +0000 2023,Jenazah Doni Monardo sebelumnya telah diberangkatkan dari RS Siloam Semanggi ke rumah duka pada Minggu (3/12) malam. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,akuteguh5,https://twitter.com/akuteguh5/status/1731932185446523372
97,Tue Dec 05 07:03:04 +0000 2023,"Doni sebelumnya dirawat intensif di Rumah Sakit (RS) Siloam Semanggi, Jakarta. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",akuteguh5,https://twitter.com/akuteguh5/status/1731932182124618223
98,Tue Dec 05 07:03:03 +0000 2023,Doni Monardo tutup usia pukul 17.35 WIB. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,akuteguh5,https://twitter.com/akuteguh5/status/1731932179163414823
99,Tue Dec 05 07:03:03 +0000 2023,"Seperti diketahui, Letjen TNI Purn Doni Monardo meninggal dunia Minggu (3/12) sore. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",akuteguh5,https://twitter.com/akuteguh5/status/1731932176344649844
100,Tue Dec 05 07:03:02 +0000 2023,"Selanjutnya, jenazah lantas diberangkatkan ke Taman Makam Pahlawan (TMP) Kalibata untuk dimakamkan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",akuteguh5,https://twitter.com/akuteguh5/status/1731932173316264147
101,Tue Dec 05 07:03:01 +0000 2023,"Nantinya, akan dilakukan upacara pelepasan jenazah secara militer. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",akuteguh5,https://twitter.com/akuteguh5/status/1731932170246377846
102,Tue Dec 05 07:03:01 +0000 2023,"Sejumlah para petinggi Kopassus, purnawirawan TNI AD, dan perwakilan BNPB juga terlihat telah berada di dalam ruangan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",akuteguh5,https://twitter.com/akuteguh5/status/1731932167205253280
103,Tue Dec 05 07:03:01 +0000 2023,"Ganjar presiden, IKN beres, hilirisasi beres. Ganjar T3ruskan IKN  Kalo cuma bilang lanjutkan semua juga bisa, tp yg paling penting apa mampu membereskan? Coba lihat Wadas, proyek pusat dibereskan Ganjar. Coba lihat food estate, proyek Prabowo sendiri, tapi gagal.  Dari sini… https://t.co/hkbIyx1jo3",ch_chotimah2,https://twitter.com/ch_chotimah2/status/1731932170032464125
104,Tue Dec 05 07:03:00 +0000 2023,"Selain itu, keluarga Doni Monardo juga terlihat di lokasi. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",akuteguh5,https://twitter.com/akuteguh5/status/1731932164470800806
105,Tue Dec 05 07:02:59 +0000 2023,Prabowo dan Wiranto terlihat bergantian mendekati peti jenazah Doni Monardo. Mereka tampak memberikan doa dan penghormatan kepada jenazah Doni. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,akuteguh5,https://twitter.com/akuteguh5/status/1731932161635484116
106,Tue Dec 05 07:02:59 +0000 2023,"Dan saya sudah buktikan berkali-kali (saat kalah pemilu), lanjut dia, disambut tawa dan tepuk tangan para kiai yang hadir di acara tersebut. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731932160926314829
107,Tue Dec 05 07:02:59 +0000 2023,"selain Prabowo, tampak juga Panglima TNI Jenderal Agus Subiyanto, Ketua Wantimpres yang juga mantan Panglima ABRI Wiranto, hingga mantan Kepala BIN Hendropriyono. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",akuteguh5,https://twitter.com/akuteguh5/status/1731932158674018764
108,Tue Dec 05 07:02:58 +0000 2023,"Kalau rakyat tidak memberi mandat, ya tidak ada masalah. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731932156933313005
109,Tue Dec 05 07:02:58 +0000 2023,"Pantauan detikcom di lokasi, Senin (4/12/2023), #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",akuteguh5,https://twitter.com/akuteguh5/status/1731932155696058878
110,Tue Dec 05 07:02:57 +0000 2023,"Jika diberi amanah oleh rakyat, Prabowo berjanji siap bekerja untuk rakyat, bangsa, dan negara. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731932152915165322
111,Tue Dec 05 07:02:57 +0000 2023,Prabowo tampak memberikan penghormatan kepada jenazah Doni. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,akuteguh5,https://twitter.com/akuteguh5/status/1731932152575725623
112,Tue Dec 05 07:02:56 +0000 2023,"Jakarta - Menteri Pertahanan (Menhan) Prabowo Subianto tiba di tempat persemayaman jenazah mantan Kepala BNPB Letjen TNI (Purn) Doni Monardo di Mako Kopassus Cijantung, Jakarta Timur. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",akuteguh5,https://twitter.com/akuteguh5/status/1731932149551706602
113,Tue Dec 05 07:02:56 +0000 2023,Prabowo pun mengakui meminta mandat dari rakyat agar bisa menjadi pemimpin negara. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731932148746080751
114,Tue Dec 05 07:02:56 +0000 2023,Prabowo hingga Panglima TNI Hadiri Persemayaman Doni Monardo di Mako Kopassus #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/dDbSkii8wz,akuteguh5,https://twitter.com/akuteguh5/status/1731932146758258885
115,Tue Dec 05 07:02:55 +0000 2023,@SimanjuntakElly @xquitavee @tribunnews 🤣syarat dkung prabowo 🤣 untung aku pinter,GFahiza8917,https://twitter.com/GFahiza8917/status/1731932144950448135
116,Tue Dec 05 07:02:53 +0000 2023,"saya ingin untuk diberi kesempatan memimpin bangsa ini. Karena saya merasa bahwa saya paham, ujar Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731932136779694461
117,Tue Dec 05 07:02:52 +0000 2023,"Saya maju, saya menawarkan diri untuk berbakti kepada negara, saya ingin diberi mandat,  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731932132862312782
118,Tue Dec 05 07:02:51 +0000 2023,yakni kekayaan alam Tanah Air tidak dikelola oleh bangsa sendiri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731932128865132795
119,Tue Dec 05 07:02:51 +0000 2023,"AHY sebut Food Estate di Kalimantan yg telah membabat jutaan hutan telah gagal. Padahal Kalimantan adalah paru-paru dunia.  Bahkan, PDIP via Hasto, sebut Food Estate sebagai kejahatan lingkungan.  Jangan lupa, Prabowo dimandati mengurus Food Estate ini.  https://t.co/07BwEKJVFK",yadhijashar,https://twitter.com/yadhijashar/status/1731932128819257768
120,Tue Dec 05 07:02:50 +0000 2023,"Menurut Prabowo, masih ada persoalan sama yang dialami bangsa Indonesia sejak dulu,  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731932124821733386
121,Tue Dec 05 07:02:50 +0000 2023,@Mc_Gobed @BANGSAygSUJUD @are_inismyname @gibran_tweet @P4P4B0W0_2024 @99propaganda @bengkeldodo @florieliciouss @Bank_Joee_ @prabowo @cuitcuap_ @Ndons_Back Gpp. Malah bagus. Ngurangi,Kimberley_2024,https://twitter.com/Kimberley_2024/status/1731932123635077541
122,Tue Dec 05 07:02:50 +0000 2023,"Strategi kampanye menghujat keluarga Jokowi adalah Blunder besar, faktanya elektabilitas Prabowo makin Meroket Dan hari ini strategi team 3 kayak nya mau dirubah, tapi telat 🤣😂 https://t.co/zYXYY5CcqQ",PraEquilibrium,https://twitter.com/PraEquilibrium/status/1731932123484062123
123,Tue Dec 05 07:02:50 +0000 2023,Prabowo pun menjelaskan alasannya kembali maju dalam kontestasi Pemilihan Umum (Pemilu) 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731932120807846269
124,Tue Dec 05 07:02:49 +0000 2023,"Alasan kembali maju pilpres Dalam kesempatan tersebut,  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731932116630241698
125,Tue Dec 05 07:02:48 +0000 2023,"Tapi kita harus kuat, itu perjuangan yang harus kita lakukan, tutur dia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731932112431862107
126,Tue Dec 05 07:02:47 +0000 2023,"Kita hormat sama Anda, hormat sama Amerika, hormat sama China, hormat sama semua.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731932108510404830
127,Tue Dec 05 07:02:46 +0000 2023,"Selain itu, Prabowo menuturkan, Indonesia harus menjadi bangsa kuat yang tetap menghormati negara-negara lain. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731932104710111327
128,Tue Dec 05 07:02:45 +0000 2023,Salah satunya dengan menghilangkan kemiskinan di Indonesia.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731932100801302966
129,Tue Dec 05 07:02:44 +0000 2023,"Karena itu, dia dan calon wakil presiden (cawapres) Gibran Rakabuming Raka akan membuat terobosan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731932096191771036
130,Tue Dec 05 07:02:43 +0000 2023,"@are_inismyname @gibran_tweet @prabowo @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @Ndons_Back @AndreasSolusi @Alie_Fahnoor @adri_7i @tonybulumanu @Kimberley_2024 @florieliciouss minta maaf sambil jalan seperti itu, ke bocil minta maaf sambil lari2..",Peneliti_utama,https://twitter.com/Peneliti_utama/status/1731932094916633026
131,Tue Dec 05 07:02:43 +0000 2023,"Prabowo menegaskan, dia hanya ingin melihat bangsa Indonesia terhormat.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731932092307517779
132,Tue Dec 05 07:02:42 +0000 2023,"dan daya saing negara serta menciptakan lapangan kerja, teknologi, dan memberikan nilai tambah bagi produk domestik #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731932090873024718
133,Tue Dec 05 07:02:42 +0000 2023,Ternyata prabowo bisa romantis juga https://t.co/59vrLJtMyw  #patriotprabowo  #prabowosangperekat  #prabowosatria  #prabowosubianto  #prabowo https://t.co/0QHzHnTRsv,jiya2svt,https://twitter.com/jiya2svt/status/1731932089837048001
134,Tue Dec 05 07:02:42 +0000 2023,"Saya akan naik gunung, pensiun, lanjut dia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731932088390062150
135,Tue Dec 05 07:02:42 +0000 2023,Pria kelahiran 1951 tersebut mengaku optimistis bahwa transformasi itu akan menjadi kunci untuk meningkatkan perekonomian #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731932087291363663
136,Tue Dec 05 07:02:41 +0000 2023,"Tapi, kalau saudara tidak memberi mandat kepada saya, saya tidak apa-apa. Saya seorang patriot.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731932084472619329
137,Tue Dec 05 07:02:41 +0000 2023,"tetapi juga mampu menciptakan produk bernilai tambah tinggi seperti menciptakan motor, mobil, pesawat terbang, kapal, dan perangkat elektronik. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731932083931459740
138,Tue Dec 05 07:02:40 +0000 2023,"ujar Prabowo dalam acara Musyawarah Kerja Nasional (Mukernas) Majelis Ulama Indonesia (MUI) III 2023 yang disiarkan secara daring, Sabtu (2/12/2023). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731932080513130579
139,Tue Dec 05 07:02:40 +0000 2023,"Prabowo mengungkapkan harapannya agar Indonesia tidak hanya menjadi pemain utama dalam ekspor bahan mentah, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731932080391745580
140,Tue Dec 05 07:02:39 +0000 2023,"Kita sekarang tidak mau lagi ada anak Indonesia yang kekurangan gizi, stunting, tidak boleh ada lagi istilah itu di bumi Indonesia,” ujar Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731932077061214512
141,Tue Dec 05 07:02:39 +0000 2023,"Saya berdiri di depan rakyat Indonesia, saya minta mandat untuk kita ubah nasib bangsa kita,"" #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731932076482384067
142,Tue Dec 05 07:02:38 +0000 2023,"“Anak-anak kita harus kuat, harus pintar. Ibu-ibu yang hamil pun akan kita memberi dukungan gizi karena mereka adalah yang mengandung anak-anak Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731932073483796672
143,Tue Dec 05 07:02:38 +0000 2023,"@mapplecrush @prabowo @klkgerindra @Adelekeoluwasey @Dizwen17 @RKinarra21520 @adriane25748315 Katanya, Prabowo janjiin yang dialog dengan Muhammadiyah bisa santap siang gratis. dekade08",MelatiJelita5,https://twitter.com/MelatiJelita5/status/1731932073005584891
144,Tue Dec 05 07:02:38 +0000 2023,kalah dalam pemilihan presiden (pilpres). Prabowo juga menyatakan akan mengisi waktunya dengan naik gunung. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731932072544014605
145,Tue Dec 05 07:02:37 +0000 2023,"Selain itu, Prabowo juga berkomitmen akan meningkatkan kecerdasan anak-anak generasi bangsa sehingga bisa menjadi SDM yang unggul dan berdaya saing di level global dengan pendidikan yang memadai. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731932070224511184
146,Tue Dec 05 07:02:37 +0000 2023,"Prabowo Ingin Bangun 10 Kota Metaverse, Pakar IT: Mark Zuckerberg aja Gagal  https://t.co/XPqTR5PhGI",polhukamid_,https://twitter.com/polhukamid_/status/1731932069633081547
147,Tue Dec 05 07:02:37 +0000 2023,Calon presiden (capres) nomor urut 2 Prabowo Subianto mengaku akan pensiun jika kembali  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731932068374888730
148,Tue Dec 05 07:02:37 +0000 2023,"Hasilnya, setelah kebijakan tersebut diterapkan, penerimaan dari sektor nikel melonjak drastis menjadi 33,8 miliar dolar AS atau mengalami kenaikan sepuluh kali lipat atau 1000 persen. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731932066814533665
149,Tue Dec 05 07:02:36 +0000 2023,"Jiika Kalah Lagi di Pilpres, Prabowo: Saya Akan Naik Gunung, Pensiun #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/XzFnu6Irfr",harrispradana_,https://twitter.com/harrispradana_/status/1731932063517851810
150,Tue Dec 05 07:02:36 +0000 2023,"Namun, pada tahun 2020, Presiden Jokowi mengeluarkan larangan ekspor nikel mentah, yang kemudian mewajibkan pengolahan di dalam negeri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731932063375188231
151,Tue Dec 05 07:02:35 +0000 2023,"Sebelumnya, pada tahun 2017, nikel diekspor sebagai bahan mentah, dan berhasil menyumbang penghasilan sekitar 3,3 miliar dolar AS atau sekitar Rp50 triliun. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731932059780944078
152,Tue Dec 05 07:02:34 +0000 2023,Ketua Umum Partai Gerindra itu memberi contoh kasus nikel yang bisa menjadi cermin kebijakan strategis bagi Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731932056509112808
153,Tue Dec 05 07:02:33 +0000 2023,"“Batu bara, nikel, kelapa sawit, semua ada. Sebenarnya ini yang disebut pohon industri kalau diolah, harganya akan naik, kita akan jadi negara industri,” jelasnya, seperti yang dikutip dari Antara (4/12). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731932052662944001
154,Tue Dec 05 07:02:32 +0000 2023,dapat memberikan landasan yang kuat untuk mengembangkan sektor industri dengan mengoptimalkan pemanfaatan kekayaan alam yang ada. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731932049022554501
